AU1Variation;AU11Variation;AU21Variation;AU22Variation;AU4Variation;AU51Variation;AU52Variation;AU61Variation;AU62Variation;AU91Variation;AU92Variation;AU10Variation;AU12Variation;AU151Variation;AU152Variation;AU17Variation;AU20Variation;AU23Variation;AU24Variation;AU25Variation;AU26Variation;AU27Variation;Emotion
-0.41640786499873883;-0.9851851730974897;-2.449881504800654;-3.352390711095307;-2.8872507421954516;-3.0827625302982193;0.8768943743823394;-3.0827625302982193;0.8768943743823394;0.0;-1.9335370723316956;-1.0553851381374173;-0.014702703389900762;-1.6363964066233265;0.4720396540985696;-0.029386365926402647;1.1867732448956474;-0.014702703389900762;1.0;0.0;1.0971115347038207;1.0971115347038207;3
0.5038357972923873;1.4846030689544065;-3.140291895487163;-3.318088121738416;-2.978024325853278;-2.0827625302982193;0.0;-2.0827625302982193;0.0;0.0;0.0;-3.0;-1.0142828000231958;-4.195774622505134;-0.3982687751552412;-0.9687804581186015;1.179356624028344;-1.0142828000231958;2.04987562112089;-1.0;0.19465984809195902;0.19465984809195902;3
-0.7637708096050595;-0.11914655453185041;-1.9553283042971366;-2.003833562645891;-2.9584054212077042;-1.0990195135927845;0.0;-1.0990195135927845;0.0;0.040503580654316806;-0.9444872453601079;-1.0622577482985491;-1.0;0.5350621333882124;0.864704066149919;0.0;0.0;-1.0;1.0453610171872612;0.0;0.0;0.0;3
-3.5953623387076483;-3.6327581361971184;-2.7733330276355694;-2.1004366188684855;-2.995598028574385;-1.0;-3.0;-1.0;-3.0;-2.8817628949081637;-3.9273291170064155;-1.219544457292887;0.9435685977666282;-1.9079000104689339;-3.5684856125151683;-4.14962686336267;-3.1698426149856154;0.9435685977666282;-3.023796041628639;-3.0;-7.327673131068984;-7.327673131068984;3
-4.119782036090784;-3.3718060094619435;-1.7593934251373966;-2.9205147291293017;-1.9972280171808414;0.0;-1.0;0.0;-1.0;-3.9893096932887246;-3.190046219457976;-2.0;2.1043508943536224;-2.632799806652425;0.12384493381847861;4.978271133557325;-1.9737024095595537;2.1043508943536224;6.961595189594702;8.0;2.9992749248418633;2.9992749248418633;3
-4.856752031867805;-4.526728926509348;-3.8049124881255345;-3.0161677725752405;0.0;-2.0990195135927845;-1.0;-2.0990195135927845;-1.0;-5.067408658286531;-4.998470717716714;-1.9289321881345245;5.052991915556788;-3.466338718142362;-0.34920531347016137;0.9991677074649807;0.0;5.052991915556788;2.966703621627092;5.0;0.9989914271303562;0.9989914271303562;3
-1.9227041875245803;-0.6318315013769169;-1.4142135623730958;0.0;-2.033296378372908;-0.0710678118654755;0.0;-0.0710678118654755;0.0;-1.9993424299886868;0.05124837953326988;-1.0622577482985491;0.0;0.920527114277256;0.0;0.9990133208974363;-1.9750156054992125;0.0;2.0312195418813985;2.0;-1.0113621693307735;-1.0113621693307735;4
0.6014705087354439;0.7637708096050595;2.652335620732952;3.206177043964505;2.083946390250782;2.062257748298549;1.0;2.062257748298549;1.0;1.9994050277149;0.03747074151646501;1.0;0.0;0.43073447737011605;1.8318309536033865;1.0;0.9990954324859516;0.0;0.0;1.0;1.9994330263933833;1.9994330263933833;4
0.5030185789049817;2.094341140016258;1.4135228603961956;1.185708007377734;-1.0912191182241902;0.9883052815672562;2.0990195135927845;0.9883052815672562;2.0990195135927845;-1.1380536801210894;-1.1412947159103908;0.0;-1.0477870944108645;1.7142427735925807;1.8722619559164357;0.0;1.998108753383388;-1.0477870944108645;0.0;-1.0;1.950031210998425;1.950031210998425;4
-0.11454162756060704;1.2792776365106011;-0.6556128712154816;0.6320478229280333;0.0;1.0;1.0990195135927845;1.0;1.0990195135927845;0.0;0.0;-0.9931273898388682;-1.0;0.5635071807469672;0.8778243109855239;0.9985412131205003;-0.9952718674872081;-1.0;2.0;1.0;0.0;0.0;4
-0.9761569991500192;-0.9891891857650457;0.11126407806517236;0.0;-2.0262975904404463;0.08276253029821934;1.0;0.08276253029821934;1.0;-0.9144779050466383;-0.0928977892914773;-2.045361017187261;0.9567899248220044;0.9094213755362723;0.0;0.9791757010713731;5.9750156054992125;0.9567899248220044;3.0;5.0;6.954568908909522;6.954568908909522;4
2.944855438355715;1.9322027239096062;1.4137715517325553;-0.734743437542619;0.9981668240450041;-1.0;-2.0;-1.0;-2.0;2.0350940357721683;2.01190307520001;-4.0;14.044422518220834;-2.9119884489712398;-2.105955714750529;4.019992006393608;-3.0;14.044422518220834;8.024984394500787;10.045361017187261;1.0108682813093637;1.0108682813093637;5
-3.5844831727344513;-1.0;-1.4136017464223904;0.0;0.7650798756878778;0.8768943743823394;1.0;0.8768943743823394;1.0;-3.0938065070411653;-1.2429052644880514;-3.6702203310029136;4.970106030577938;-1.8804177121122354;-2.5540239126680664;2.11297813988185;-4.058204763083804;4.970106030577938;5.977911240235491;7.0;-1.9905437349744162;-1.9905437349744162;5
-1.819660112501051;-0.9851851730974897;0.0;0.0;0.9706136340735974;0.0;-1.0990195135927845;0.0;-1.0990195135927845;-1.9609449292864838;-1.0371503827392559;-2.972622607839198;8.011362169330773;-2.2645633056930023;-1.3891831989859398;1.0;-1.904976890271012;8.011362169330773;3.983019672267881;7.0710678118654755;-0.950031210998425;-0.950031210998425;5
-0.41640786499873883;-1.9930437932180372;1.4942496368909381;0.7766878461004474;0.9983700113935434;-1.0;0.0;-1.0;0.0;-0.9987827145460102;-2.194659848091959;-4.932279512519757;13.0;-0.8402058867932602;-2.4108097335158973;1.9974984511881928;-1.9267057567136874;13.0;7.0;8.0;0.011903075200009994;0.011903075200009994;5
0.0;-1.232153631882463;0.0;0.16051530325155738;0.9979231635084904;-1.0;-1.0;-1.0;-1.0;-0.9864889533565062;-2.0;-3.0;5.013511046643494;-3.2515787930210838;-1.74893578122024;-3.993001212067538;2.91774237100244;5.013511046643494;-0.9944904829834726;0.0;-1.0642224777940257;-1.0642224777940257;5
0.0;-0.2797937638205372;0.0;0.7925631261795907;0.9979231635084904;0.0;0.0;0.0;0.0;-0.9996445708529293;-1.0135110466434938;-2.972622607839198;6.0;-2.464249196572979;-1.8973995156360672;-3.993001212067538;2.065737639873735;6.0;-1.0;0.0;-1.9298259929921002;-1.9298259929921002;5
-2.782851432470764;-1.9797995124556511;-1.1002722930195397;-3.0468346137889064;0.0;-3.0;-3.0;-3.0;-3.0;-2.846984015578208;-3.033988452576658;-4.045361017187261;10.02902289871281;-3.1677948762426276;-2.9565634655716373;-2.0;1.0217288664426754;10.02902289871281;1.9615951895947017;4.0;-0.9888902602924006;-0.9888902602924006;5
-2.967220889825118;-2.782851432470764;-1.1002722930195397;-2.5238896713395853;-1.0;-2.0;-2.0;-2.0;-2.0;-3.9330888508273176;-3.0332377822707244;-3.9289321881345245;10.997047401874958;-3.7882942280559355;-3.947943304880763;-1.0;1.022715545545239;10.997047401874958;3.0312195418813985;4.0;0.01110973970759943;0.01110973970759943;5
1.8922410157142888;0.39043088778966073;-0.6272405257372036;-1.0893036520862012;-3.792949212998481;-1.0710678118654755;-0.09901951359278449;-1.0710678118654755;-0.09901951359278449;0.1391592633165999;0.0;1.04987562112089;-1.9848519615616453;1.6265369104632192;1.788122297013448;0.029386365926402647;0.977284454454761;-1.9848519615616453;-1.0;0.0;0.9996796412227908;0.9996796412227908;6
3.181291548879175;1.9290103679424302;-1.185708007377734;0.252873441341233;-2.8872507421954516;0.0;0.0;0.0;0.0;2.0902510671998797;1.9878066911802463;-1.0;-0.014702703389900762;3.05657396327131;2.130740255390892;-1.0;2.976203958371361;-0.014702703389900762;0.0;-1.0;1.9871815937376809;1.9871815937376809;6
0.9891891857650457;0.9523598680619259;0.0;0.0;0.0;0.09901951359278449;-1.0;0.09901951359278449;-1.0;2.0;1.9864889533565062;0.06225774829854913;-2.0151480384383547;-0.37624170593791817;0.8402058867932602;-0.9985412131205003;-0.9155273141656117;-2.0151480384383547;-1.0453610171872612;-1.0;-1.9278114445040089;-1.9278114445040089;6
0.0;-0.7154753150965547;-1.3374189514540689;-1.3907975408551039;-0.9985412131205003;-1.0;-1.0;-1.0;-1.0;0.0;-0.1391592633165999;-1.0453610171872612;-0.04281348589301359;0.43073447737011605;0.0;-1.0640772156851526;-4.086792761230392;-0.04281348589301359;0.0;-1.2360679774997898;-5.1613922136410295;-5.1613922136410295;6
-1.955394476652021;-0.827456955818743;0.03719040905861348;-0.5587910167518366;-0.9722436226800539;-0.9837430167054348;0.0;-0.9837430167054348;0.0;0.0;-0.07753885718734921;-1.0;-0.9983235540634041;-3.1577134944244563;-1.7670520468122888;-0.021728866442675354;-1.9974984511881928;-0.9983235540634041;0.9584054212077042;-1.0;-2.033528015890468;-2.033528015890468;6
-2.235124293970495;0.964331152381801;2.1616356133498478;3.4321102154644265;1.7766968036061286;1.0710678118654755;0.0;1.0710678118654755;0.0;1.0736963873420606;4.195785198550169;-1.825816559894374;-3.917931575736027;-0.27691707668397925;-0.10675253578652999;6.072753414363021;-6.99292607207493;-3.917931575736027;7.974001227788985;7.0;-0.9202942941583672;-0.9202942941583672;7
-0.7864070951800226;0.26376216240544714;0.734743437542619;0.0;0.0;1.0;2.0;1.0;2.0;0.9089555973077097;0.816709484149662;-0.9954853960663712;-3.993073670877095;2.847319317591726;4.4187321911325235;10.041608362245029;-4.076809620810597;-3.993073670877095;11.024984394500787;10.0;5.940725038566313;5.940725038566313;7
0.8911607546419571;0.9587492698255922;-0.6970073164358155;-1.4087356690284807;0.9979231635084904;-0.09901951359278449;1.0;-0.09901951359278449;1.0;-0.999662788765896;-0.9864889533565062;-0.06225774829854913;1.0;1.3240450314829566;1.8908969806307674;2.9737024095595537;1.9974984511881928;1.0;3.0;3.0;4.959031154332244;4.959031154332244;7
0.8149248871452031;0.9906103266906054;2.1459090463695674;2.0299902314369085;0.0;1.0;1.1231056256176606;1.0;1.1231056256176606;0.9422683758209445;0.9422683758209445;-1.0;3.036457742358081;0.13921255732162763;0.5104025134273869;2.018512172212592;-0.0747668477409924;3.036457742358081;3.0293863659264026;5.0;1.9981114271354699;1.9981114271354699;7
0.9792374775020019;0.1643125903567988;0.07240492361121653;-0.2149739033281115;-0.9986868040603412;0.9837430167054348;1.0;0.9837430167054348;1.0;0.8597853277121104;-0.09079197306911624;-1.0;-2.101703384572396;4.114645303558412;3.6119352559203826;10.980007993606392;-1.0237960416286391;-2.101703384572396;11.964331152381801;11.83772233983162;9.95654226711465;9.95654226711465;7
1.955394476652021;1.9955506942631995;1.4137715517325553;2.308512333858122;-0.024984394500787488;1.972048298272691;4.0;1.972048298272691;4.0;2.8033171700055206;2.9120765230860712;-0.049875621120889946;-1.1519963869444254;2.919961263412855;3.1352522216303207;11.923980669015378;-3.023796041628639;-1.1519963869444254;11.979229720136331;11.585786437626904;8.90509037127876;8.90509037127876;7
0.1756854395454024;0.0;0.7161707631786385;0.0;-0.9985412131205003;2.0710678118654755;1.1231056256176606;2.0710678118654755;1.1231056256176606;0.08303967660337719;0.0;0.0;0.0;0.0;0.0;0.0;0.07867558410235276;0.0;0.0;0.0;0.0594144595973205;0.0594144595973205;7
14.5689762899123;10.4214057154819;11.4007207700761;12.2800602716504;20.0891727508707;4.07510142865663;5;4.07510142865663;5;19.5745177243298;18.6197485342845;0.997163120551171;-12.964691060893;21.41103692742;21.1531564430686;57.9791464590467;-12.9163131571756;-12.964691060893;57;44;44.9987398331382;44.9987398331382;7
8.52113349679763;9.48429139715657;11.7925038779727;9.54718234252042;-0.0135110466434937;3.9896249630891;4;3.9896249630891;4;12.0284151225769;14.0341512582436;0.99477806769898;-9.93701539852108;18.7871002425104;19.4558177784005;56.0084230569815;-17.0083327547099;-9.93701539852108;54.9772844544547;39.0124980474851;38.9944849460988;38.9944849460988;7
15.7811674025137;16.8426941817109;8.62352099040347;5.49083426221842;7.99669356772067;0.964331152381801;3.99300121206753;0.964331152381801;3.99300121206753;19.8225500775986;19.8545395410655;4.91585112438582;-17.9011322680915;22.7565828020764;26.1811595669435;67.9268333817814;-23.0205548660492;-17.9011322680915;62.9991084942504;53.6221380608949;44.9256432478905;44.9256432478905;7
10.6955486931727;12.4338158655867;9.08556763930018;7.12436686969753;11.1565292672662;3;2.99702825729998;3;2.99702825729998;12.0271851273576;12.0695603582526;-1.02082429892862;-10.1008169121343;20.0770475276812;22.225984531842;57.9612522360313;-9.89349924968724;-10.1008169121343;58.9896017837721;54.7639320225002;47.9909607684625;47.9909607684625;7
11.9413406685898;11.1627252889161;7.37413376610538;7.84459872033529;12.9964879535564;1.99608998755349;1.99722801718084;1.99608998755349;1.99722801718084;11.1564153662313;11.9161293525317;-2.01922366251537;-16.0921255547821;24.346679067414;24.9370265419837;56.91296604165;-10.0265442498307;-16.0921255547821;58.9193045730532;49.0098029794274;46.8898262549703;46.8898262549703;7
16.995381310411;14.4105956554374;10.0663193767252;9.65057618613056;7.95311957090263;3;2.98915037359438;3;2.98915037359438;17.115474054996;15.6730389183807;-1.99773115104445;-8.96433867677423;14.513334258778;13.6638532389926;41.0469455724464;-5.86177262839331;-8.96433867677423;43.0440394407873;42;35.1513231515617;35.1513231515617;7
9.50544513999402;7.03918171953705;5.25088142452729;4.30267814883201;6.03370587251906;4.06853170036038;1.99653683543854;4.06853170036038;1.99653683543854;10.9245363875348;10.0131804407942;5.9748992334261;-18.8622325850054;28.6598215164724;30.8364008194064;71.9718090070949;-16.9475397501132;-18.8622325850054;66;60.7639320225002;54.9933491272726;54.9933491272726;7
16.2766574682239;18.5788823294031;7.34638899074369;5.47396233062345;7.9474048191191;2.9615951895947;6;2.9615951895947;6;19.9271375424442;21.8947111641569;-2.0199920063936;-13.9990246290661;16.6264535102087;17.6397671058515;48.0051019080129;-9.96697145123545;-13.9990246290661;49.986674364003;42.0119030752;37.998795086965;37.998795086965;7
7.93357507017573;5.718474730804;9.41843576739631;7.16311296512181;2.84473160048901;5.98789278003514;3.92850162814085;5.98789278003514;3.92850162814085;6.12439045871295;5.27249269242896;2.10823026105362;-18.2098086856519;29.852215885213;28.7680985482401;70.8358476673421;-20.9706754031695;-18.2098086856519;68.8546756588501;65;49.4768579327606;49.4768579327606;7
17.8331845720566;15.3505746693424;14.1253894421695;11.0659581804087;12.0111097397076;5;6.03121954188139;5;6.03121954188139;20.3581697788554;18.4703785945139;5.02271554554523;-4.95751233344398;14.3438912836288;14.2290303728979;33.0140938885513;0.910897517237337;-4.95751233344398;27.9930481322402;29;33.838386891796;33.838386891796;7
11.6344712031503;11.6360895280434;7.37638108168821;8.67364405919941;9.0860029243805;2.9643311523818;2.99727646084836;2.9643311523818;2.99727646084836;15.1135777277262;16.8716196171996;0.99916770746498;-10.0972879518747;18.6177829985705;19.4558177784005;51.9913250934794;-22.7824283556671;-10.0972879518747;50.9873465310044;48.8473368356149;29.0684857437101;29.0684857437101;7
8.04281773533073;9.68879247392254;-4.93175388914086;-2.43013733680422;-9.06888370749726;-2.12451549659709;-0.165525060596438;-2.12451549659709;-0.165525060596438;8.56175971281788;8.40237803532089;-0.805172990513597;-12.8169449129118;1.5851503880389;5.43962839121829;-4.95835140214274;2.00819617067857;-12.8169449129118;-3.98000799360639;1;0;-2.99541294055556;6
1.87661782049635;2.19108052118182;-1.96297682899101;-2.2292645203838;-5.90919162250293;0;-1;0;-1;5.13516894294392;4.98284992462387;0.99736495387463;-2.88580742816758;2.87754274246184;6.76733368683464;0;-4.02564380360251;-2.88580742816758;0.972243622680053;1.5857864376269;0;-2.07748560943943;6
5.1711733575139;5.73615820729938;-1.92092537407479;-0.232678954815916;-6.98333796039273;2;1.96670362162709;2;1.96670362162709;6.04498987955368;8.23035453500612;3.01922366251537;-17.9767675149355;3.9021911288168;7.78647684622095;0;-14.0212433741285;-17.9767675149355;11.9925539335805;10.0453610171872;0.999959052474309;0.999959052474309;6
-1.95083510681967;-3.8801490006259;-2.87195706586236;-4.08630308937712;0.989584463368785;-4.90673518673058;-3.96711309082267;-4.90673518673058;-3.96711309082267;-5.95313643850727;-7.03768374026434;-9.98332405603737;33.0170927685353;-1.08462035891241;1.9819664034551;7.95351349993823;-4.04481797456441;33.0170927685353;17.9881712229956;15.6151728035533;3.88871200719998;3.88871200719998;5
-3.08670990844267;-2.71085402164311;-2.22752460295659;-1.93041296962123;5.11823159931798;-5.97791124023549;-5.97791124023549;-5.97791124023549;-5.97791124023549;-6.79160415993;-5.99032729088357;-9.95012437887911;24;-3.00247242140628;-3.36575561389997;4.01086828130936;-2;24;14;14;2.00526301210896;2.00526301210896;5
-1.16018873655124;-2.01477928614829;1.36165732792366;1.88110917903339;5.0147027033899;-2.99170179958061;-2.9615951895947;-2.99170179958061;-2.9615951895947;-3.81972855282531;-4.06583001679628;-6;24.9941178505863;-1.38841354926169;-2.38001763481843;14.0084739677277;-6.82435323682158;24.9941178505863;20.0113621693307;19.0262975904404;7.11721247688414;7.11721247688414;5
-4.08956060359557;-3.14800122900454;-6.34561539412336;-1.6355494465176;1.9864889533565;-7.96896179358284;-7.02775637731994;-7.96896179358284;-7.02775637731994;-5.87253187817388;-3.6639593186744;-12.9143473473724;42.9089257538012;-3.49274294316506;-2.04197070977895;4.99622500346826;-2.96944911000706;42.9089257538012;18;18;2.03278653989181;2.03278653989181;5
-1.66052791581336;-0.151998038844858;-0.861082261373766;-0.819597063313153;6.1872184334972;-4.03121954188139;-4.06296565705457;-4.03121954188139;-4.06296565705457;-4;-1.85166184691439;-8.05349638285748;28.0178354183085;-3.00402920606537;-4.90557264944086;9.9239312241408;3.19534260403744;28.0178354183085;17.9775449290244;18.6107708321276;13.0995866780315;13.0995866780315;5
1.53467490584289;-1.90118583128164;-0.939096800148092;-1.47933888228463;2.9822548176217;-3.92893218813452;-10.1049731745427;-3.92893218813452;-10.1049731745427;-0.999323181005976;-5.24234695823103;-5.02775637731994;24.8312734368453;2.41015322571045;0.155893055041218;8.73233277487602;-0.397703099984575;24.8312734368453;13.7175051809073;17.5857864376269;8.32199921384895;8.32199921384895;5
-1.64490156165752;-0.952735885277007;-4.93935288477664;-4.63754219236121;5.93944949036691;-6;-6.5857864376269;-6;-6.5857864376269;-3.09523934895842;-1.08819765421873;-5.98402534873914;23.9830346760318;0.635241144808063;-1.79284467317308;7.95835140214274;-1.99680255953816;23.9830346760318;13.9949849011659;17;5.91918314322151;5.91918314322151;5
-7.63483580246569;-4.71621839543642;-4.10984270218272;-3.2426661931659;1.9588037789645;-5;-7.95012437887911;-5;-7.95012437887911;-9.88121611380016;-6.99345490154496;-6.9659463889609;24.9454126737343;-2.49564800435012;2.25443330462817;5.98826996266048;-6.03631119848911;24.9454126737343;12.9909066617612;14.0332963783729;0;-0.0508594749484672;5
0;-2.42825005514782;0.742092027687952;-0.726352559921295;3.94810994664408;-0.95012437887911;-1.97979951245565;-0.95012437887911;-1.97979951245565;-0.953307006348978;-3.09570760118712;-3.96429633065778;29.1502884415387;-3.8736375118214;-3.7387398247346;4.15455228898028;2.994500472135;29.1502884415387;8.10693228413308;11.0254959830043;7.12614222982122;7.12614222982122;5
10.4156062529805;12.0996704725304;-5.34613987576648;-3.2133380646881;-5.69641441492981;1.99304379321803;0;1.99304379321803;0;12.9245014310935;16.121551945714;1.07721679722285;12.0415686513595;4.76458248019718;6.39827144045322;5.0817875573696;-2.97041936239539;12.0415686513595;3.9623110882632;8.05538513813741;2.11139173467954;2.11139173467954;4
10.5974851271916;8.15278937348833;4.28098333329602;3.52260099584573;0;3;2.04159457879229;3;2.04159457879229;13.6330135813314;9.69803151790209;0;16.956518798474;5.52143245120964;0.987296998306995;7.99448850140041;-5.88823143466891;16.956518798474;7.98752970523877;8;2.05794748786156;2.05794748786156;4
3.30572179146216;5.28359124121862;-4.45448579186806;-2.9596494980882;-8.99537403852562;1;3;1;3;1.33981132056604;3.75741933934327;-6;12.9826347751295;2.98781228016001;2.74148402472563;8.9901970205726;-8;12.9826347751295;14.9821485477562;16;0.995575307866815;0.995575307866815;4
-8.79007748529175;-9.29648715719336;-3.63003265621759;-5.3788782447048;0;-8.06225774829855;-6.64804418592545;-8.06225774829855;-6.64804418592545;-16.827522183018;-18.0835640910654;-1.9301022645541;-3.98437937640055;0.0819576063328142;1.40719368156084;-0.996472654886162;1.99799766433082;-3.98437937640055;0.893099163073259;0;0.998136420061484;0.998136420061484;3
-9.55621808312293;-9.07901182509736;-3.67735030671208;-6.99576896173391;0;-7.06913035845968;-5.03840481040529;-7.06913035845968;-5.03840481040529;-15.8868108231269;-13.9785541890806;-1.97501560549921;0.205619421677099;3.17911778385644;-0.8205520267676;0;3.2398315464359;0.205619421677099;3.04388847002581;0.821854415126694;4.01409551795407;4.01409551795407;3
-2.3330770910155;-4.48095399462507;-4.48726609013265;-2.72080708318502;-0.998416468723682;-5.16552506059643;-2.86295153609299;-5.16552506059643;-2.86295153609299;-5.89171932976408;-5.16113234920642;-2.99507804855904;-1.99723518230334;-2.01375385249241;-0.882339417541594;-3.01249804748511;4.99137995090729;-1.99723518230334;-0.0712270681003488;0;1.97959396125723;1.97959396125723;3
-11.8058228535007;-13.8378486313772;-8.93848234156009;-6.13843739006295;-3.0425339453563;-9.03840481040529;-8.1529464379659;-9.03840481040529;-8.1529464379659;-19.9794650954882;-22.0382157721383;-0.998919503916599;-3.0243866176395;-3.79379471574918;-2.85119146025346;0;4.98655926702542;-3.0243866176395;0.999013320897436;2.23606797749979;4.99074361172677;4.99074361172677;3
-7.26660345021641;-5.31268292465537;-4.16546417411198;-1.32738543812787;0;-5.08675048559353;-4.08738493323429;-5.08675048559353;-4.08738493323429;-13.810930219666;-7.0346458650572;-3.88275723137631;-0.884155217490104;-3.79605318452856;-1.33356446057556;0;0.0881590977792043;-0.884155217490104;6.0178514522438;6.08276253029821;2;2;3
-5.77987488264774;-5.36234452523787;-2.2926914140698;0.862820684526667;0;-4;-3.9615951895947;-4;-3.9615951895947;-13.8973994072174;-13.1423954167048;-4.96670362162709;0.0301062826331985;-2.63333321994077;-4.47187669331339;-4.98780669118024;8.91008085452722;0.0301062826331985;0;1;3.95813631351352;3.95813631351352;3
-5.56962062642143;-1.49821372167459;-3.10457518576137;-1.92644167215038;-1.7741955795849;-3.95012437887911;-5.9695499926067;-3.95012437887911;-5.9695499926067;-14.9012947082384;-12.4245583250638;-6.83158481707424;-5.98108543195549;-5.56153857398229;-5.99678274466819;-4.87657689893318;8.98679408572315;-5.98108543195549;1.99225308893881;3.12310562561766;4.06465680256074;4.06465680256074;3
-2.4337605764263;-3.76489437574333;-0.073846520573177;-1.7458921772226;-3.16025568065744;2.92893218813452;0;0;0;-6.96441059845868;-11.1585325296309;-1.89664041550484;-2.99556541322181;-3.66029443677314;-2.02614533929048;-2.90984291566074;3.52162471928772;-2.99556541322181;-0.99736495387463;2.16227766016837;0.701184570151397;0.701184570151397;3
-3.26220726917975;-2.42344449687411;-3.94805600890698;-5.36002037193502;-5.99704654292937;-1.9615951895947;-1.9948915679676;-1.9615951895947;-1.9948915679676;-3.85461290021659;-3.74178736134778;0.0747668477409924;0;-5.77722635447622;-3.67841716824905;-4.95903115433224;0.838272024850226;0;-5;0;-3.99715403878886;-3.99715403878886;1
-7.92727978573811;-4.76731534172827;-5.44884991468401;-5.58663709646033;-13.9092779656254;-2.03566884761819;-1;-2.03566884761819;-1;-11.6449758118353;-10.2786742098165;0.999013320897436;-11.0410658761755;-0.483693616040341;0.839066472372934;0;-11.0333375906545;-11.0410658761755;0;1;-10.0388304977468;-10.0388304977468;1
-2.44453487336972;-2.31582594545316;-2.50855217673297;-2.17657399756002;-2.01428280002319;-5.03840481040529;-5.03840481040529;-5.03840481040529;-5.03840481040529;-3.97727566133845;-1.88585175001227;2.97917570107137;-1.99981737662078;-0.837929154602427;-1.6774627926491;0;0.0377224247044765;-1.99981737662078;-2.99702825729998;0;0.00495037373168827;0.00495037373168827;1
